station_train_code,train_no
D6171,78000D617100
D6172,78000D617210
D6191,77000D619102
D6192,76000D619207
D6195,77000D619504
D6196,76000D619604
D620,760000D62002
D629,390000D6290E
D6202,58000D62020Q
D6203,5y000D620302
D6204,58000D62040K
D6206,58000D62060T
D6207,58000D62070Q
D6208,58000D62080S
D6210,58000D62100I
D6212,58000D62120W
D6213,58000D621312
D6214,58000D62140X
D6217,58000D62170V
D6218,5n000D62180U
D6219,58000D62190V
D6220,58000D62200V
D6221,58000D622113
D6223,58000D622313
D6224,58000D62240X
D6226,58000D62260Y
D6227,58000D62270V
D6228,58000D622820
D6229,58000D622912
D6231,58000D62310Y
D6233,58000D62330Z
D6239,5n000D62390F
D6240,5n000D624007
D6241,5y000D62410G
D6242,58000D62420S
D6243,5y000D624300
D6244,5n000D624410
D6251,57000D625107
D6252,5u000D62520O
D6254,5u000D625402
D6255,57000D62550A
D6256,57000D625610
D6257,5y000D625700
D6258,5u000D62580H
D6260,57000D62600A
D6263,5y000D62630F
D6264,57000D626408
D6266,57000D62660C
D6268,57000D626807
D6273,5n000D627303
D6274,4z000D627401
D6277,5n000D627710
D6278,4z000D627804
D6280,4z000D628005
D6281,58000D628104
D6296,58000D629607
D6298,4z000D629805
D630,770000D6300B
D633,390000D63303
D634,760000D6340G
D636,5l0000D63670
D638,760000D6380F
D6312,58000D63120E
D6318,58000D63180F
D6323,5n000D63230A
D6324,5c000D632407
D6325,5n000D632510
D6329,5n000D63290D
D6330,58000D63300F
D6332,5n000D633220
D6333,5n000D63330Q
D6335,5n000D63350O
D6336,58000D63360R
D6338,58000D63380Q
D6344,57000D63440N
D6352,57000D63520L
D6353,57000D63530K
D6378,5u000D637807
D6381,5n000D63810W
D6383,5c000D638310
D6402,5c000D640208
D6404,4z000D640407
D6407,58000D64070Y
D6409,58000D64090V
D6415,58000D64150Y
D6439,58000D64390H
D6441,57000D644103
D6443,5c000D64430K
D6445,5c000D64450T
D6449,5c000D64490W
D6475,5c000D64750R
D6476,58000D64760G
D6485,57000D648505
D6486,57000D648603
D6487,57000D648700
D6488,5c000D648803
D656,5e0000D65664
D658,770000D65809
D6501,5u000D650106
D6502,58000D65020O
D6504,58000D65040G
D6505,57000D65050L
D6507,57000D65070N
D6508,58000D65080O
D6509,5u000D65090P
D6510,58000D651014
D6512,5u000D651202
D6513,5u000D651305
D6514,4z000D651406
D6522,58000D65220X
D6523,5u000D65230U
D6525,57000D65250X
D6526,58000D65260C
D6527,5u000D652721
D6528,58000D65280H
D6529,57000D65290O
D6530,58000D653007
D6531,57000D65310R
D6534,5n000D653420
D6541,5u000D654150
D6542,58000D65420X
D6548,5u000D65480A
D6552,58000D65520B
D6569,57000D656909
D6570,4z000D65700C
D6572,58000D65720D
D6574,57000D65710C
D6575,58000D65750E
D6577,57000D65770H
D6581,57000D65810K
D6582,58000D65820L
D6583,57000D65830C
D6584,58000D65840J
D6595,57000D65950A
D6597,5n000D65970B
D661,580000D66102
D662,6i0000D66202
D663,5n0000D66301
D664,6i0000D66400
D665,5n0000D66500
D666,6i0000D66601
D667,580000D66703
D668,6i0000D66801
D6601,24000D660102
D6602,25000D660203
D6605,24000D660502
D6606,25000D660602
D6609,24000D660902
D6610,25000D661002
D6611,24000D66110F
D6612,25000D661203
D6623,24000D662301
D6624,25000D662401
D6625,24000D662506
D6626,25000D662610
D6627,24000D662701
D6628,25000D662801
D6671,26000D667102
D6672,26000D667202
D671,5n0000D67114
D672,6i0000D6720W
D673,580000D6730S
D674,6i0000D67426
D676,6i0000D67607
D6701,24000D670100
D6702,2b000D670200
D6703,24000D670301
D6704,2b000D670400
D6705,24000D670500
D6706,2b000D670600
D6707,24000D670710
D6708,2b000D670800
D6709,24000D670900
D6710,2b000D671000
D6711,24000D671103
D6712,24000D671203
D6713,24000D671302
D6714,24000D671401
D6715,24000D671501
D6716,24000D671601
D6717,24000D671701
D6718,24000D671801
D6722,24000D672203
D6723,24000D672303
D6724,24000D672403
D6725,24000D672505
D6726,24000D672604
D6727,24000D672705
D6728,24000D672803
D6729,24000D672902
D6731,24000D673100
D6732,24000D673200
D6751,33000D67510C
D6752,33000D67520C
D6753,33000D67530I
D6754,33000D67540F
D6755,33000D675570
D6756,33000D675630
D6757,33000D67570E
D6758,33000D67580F
D6759,33000D675930
D6760,33000D676050
D6762,33000D67620D
D6771,36000D67710C
D6772,33000D67720F
D6773,36000D677330
D6774,33000D677440
D6775,36000D677510
D6776,33000D677650
D681,5n0000D6812Q
D683,580000D6830M
D684,6i0000D6840M
D685,580000D6850M
D686,6i0000D6862B
D687,580000D6870E
D688,6i0000D68806
D6801,4f000D68010Y
D6802,4g000D680211
D6803,4f000D680324
D6804,4g000D68040J
D6806,4g000D68060R
D6809,4f000D68090T
D6811,4f000D68111L
D6812,4g000D68120Q
D6821,4f000D68210O
D6822,4j000D682202
D6851,4f000D68510N
D6852,43000D68520J
D6854,43000D68540A
D6855,4f000D68550L
D6856,43000D685609
D6857,4f000D68570R
D6858,43000D68580A
D6859,4f000D68590K
D6862,43000D68620D
D6863,4f000D68630K
D6864,43000D68640P
D6865,4f000D68650S
D6867,4f000D686731
D6868,43000D68680D
D6869,4f000D68690R
D6870,43000D68700H
D6871,4f000D68710S
D6872,43000D68720L
D6873,4f000D68730H
D6874,43000D68740K
D6891,43000D689102
D6893,4h000D68930B
D6894,4f000D68940C
D690,6i0000D6900A
D691,580000D6910A
D695,580000D69506
D696,6i0000D69601
D6901,01000D69010C
D6902,04000D69020K
D6911,01000D691109
D6912,04000D69120N
D6913,01000D69130C
D6914,04000D69140K
D6915,01000D691530
D6916,04000D691650
D6917,0h000D691720
D6918,04000D69180J
D6919,01000D69190C
D6920,04000D69200J
D6921,0h000D692108
D6922,04000D69220K
D6923,01000D69230D
D6924,04000D69240E
D6925,01000D69250O
D6926,04000D69260E
D6927,01000D69270F
D6928,04000D69280G
D6929,01000D69290C
D6930,04000D693005
D6931,01000D693105
D6932,04000D693220
D6933,01000D693305
D6934,04000D693405
D6935,01000D69350D
D6936,04000D693603
D6937,01000D693704
D6938,04000D69380A
D6939,01000D693910
D6941,01000D694103
D6942,04000D694202
D6944,04000D694402
D701,240000D70102
D702,550000D70221
D705,240000D70507
D706,550000D70610
D709,240000D70908
D7001,4e000D700106
D7002,39000D70020E
D7003,4e000D70030B
D7005,4e000D700506
D7007,4e000D700704
D7008,39000D700803
D7011,4e000D701120
D7012,39000D701250
D7013,4e000D701310
D7014,39000D701402
D7015,4e000D701520
D7016,39000D701660
D7017,4e000D701710
D7018,39000D701820
D7019,4e000D701901
D7020,39000D702020
D7042,4r000D704205
D7048,4r000D704804
D7049,39000D704904
D7050,4r000D705004
D7056,4r000D70560A
D7057,39000D705709
D7061,39000D706130
D7062,42000D706200
D7063,39000D706330
D7064,42000D706410
D7065,39000D706550
D7066,42000D706610
D7069,39000D706902
D7070,4r000D707002
D7071,4p000D707105
D7072,49000D707210
D710,550000D71000
D711,240000D7110B
D712,560000D71211
D717,240000D71707
D718,560000D71801
D7109,65000D710907
D7110,67000D711001
D7113,65000D711307
D7114,67000D711401
D7117,65000D711708
D7118,67000D711801
D7121,65000D712108
D7122,67000D712200
D7125,65000D712506
D7126,67000D712600
D7129,6c000D712900
D7130,6e000D713000
D7131,70000D713107
D7132,6e000D71320B
D7133,6c000D713302
D7134,6e000D713400
D7135,65000D713504
D7137,70000D713700
D7138,6e000D713800
D7139,6c000D713903
D7140,6e000D714003
D7141,65000D714107
D7142,67000D714200
D7145,65000D714508
D7147,6z000D714702
D7149,65000D71490B
D7150,67000D715000
D7153,65000D71530D
D7154,67000D715401
D7157,65000D715707
D7158,67000D715801
D7161,65000D71610B
D7163,6j000D716302
D7165,65000D71650A
D7167,6z000D716700
D7169,65000D716908
D7171,6j000D717102
D7173,65000D71730A
D7175,6j000D717503
D7177,65000D71770A
D7179,6z000D717903
D7181,65000D71810B
D7183,6j000D718303
D725,240000D72508
D726,490000D72605
D727,240000D72707
D728,650000D72805
D733,240000D73309
D734,570000D73406
D735,240000D73503
D736,570000D73604
D737,240000D73703
D738,570000D73805
D739,240000D73940
D7301,6z000D730103
D7302,6j000D730202
D7304,6j000D730403
D7305,6j000D730500
D7306,6i000D730605
D7307,6j000D730700
D7308,6i000D730800
D7309,6z000D73090W
D7310,6i000D73100Z
D7311,6z000D73110Z
D7312,6i000D731211
D7313,6z000D731301
D7314,6i000D731404
D7315,6z000D731503
D7316,6i000D731606
D7331,6j000D733102
D7332,6i000D733205
D7333,65000D733301
D7335,6l000D733501
D7337,65000D733700
D7339,6l000D733901
D7341,6j000D734101
D7342,6i000D734200
D7343,6j000D734301
D7344,6i000D734401
D7345,6j000D734500
D7346,6i000D734601
D740,570000D74000
D745,240000D74507
D746,5n0000D74607
D7402,6i000D74020C
D7404,6i000D74040G
D7412,6i000D74120G
D7414,67000D741402
D7416,6i000D74160I
D7423,6j000D74230J
D7424,6i000D74240L
D7429,6l000D742900
D7430,67000D74300C
D7440,6i000D744003
D7451,64000D745100
D7452,62000D745200
D7453,64000D745300
D7454,62000D745400
D7455,64000D745501
D7456,62000D745610
D7457,64000D745700
D7458,62000D745802
D7459,64000D745900
D7460,62000D746000
D7461,64000D746100
D7462,62000D746201
D7463,64000D746300
D7464,6n000D746400
D7465,64000D746501
D7466,62000D746600
D7467,64000D746700
D7468,62000D746800
D7469,64000D746900
D7470,62000D747000
D7471,64000D747100
D7472,62000D747200
D7473,6a000D747300
D7474,62000D747400
D7475,64000D747500
D7476,62000D747600
D7477,64000D747700
D7478,62000D747800
D751,770000D75103
D752,8d0000D75202
D753,770000D75303
D754,850000D75403
D755,770000D75505
D756,880000D75605
D759,240000D75905
D7551,65000D755100
D7552,65000D755202
D7553,70000D755307
D7554,65000D755408
D7557,6c000D755706
D7558,6y000D755806
D7559,6c000D755908
D7560,6y000D756000
D7561,60000D756100
D7562,65000D756200
D7563,6c000D756301
D7564,6e000D756401
D760,580000D76006
D762,850000D76203
D764,760000D76405
D766,880000D76606
D768,760000D76805
D7603,12000D76030C
D7604,12000D760406
D7606,12000D760609
D7607,12000D760706
D7610,12000D761007
D7611,12000D761107
D7612,12000D761207
D7613,12000D761307
D7615,12000D76150A
D7616,12000D76160E
D7619,12000D761904
D7620,12000D762006
D7623,12000D762306
D7624,12000D762406
D7625,12000D762509
D7627,12000D762720
D7628,12000D762820
D7629,12000D762909
D7630,12000D76300A
D7631,12000D763105
D7632,12000D763208
D7633,12000D763306
D7638,12000D76380G
D7640,12000D764020
D7651,12000D765123
D7652,12000D76520P
D7667,12000D76670D
D7668,12000D76680E
D7669,12000D766910
D7670,12000D767010
D7672,12000D767206
D7683,12000D76830C
D7684,12000D76840C
D771,550000D77130
D772,570000D7720D
D777,330000D77705
D778,410000D77805
D779,3d0000D77906
D7711,1g000D77110C
D7712,12000D77120G
D7713,1g000D77130V
D7715,13000D771500
D7716,12000D771610
D7717,13000D771701
D7718,12000D77180D
D7720,12000D772020
D7724,1n000D772406
D7727,12000D77270A
D7728,1g000D77290C
D7731,12000D773130
D7733,1g000D773310
D7737,1g000D77370E
D7741,13000D77410F
D7742,12000D77420B
D7743,12000D77430D
D7747,12000D77470D
D7749,1g000D77490G
D7751,12000D77510E
D7753,13000D775308
D7755,12000D77550B
D7757,13000D775705
D7761,1k000D776103
D7762,12000D776202
D7763,15000D776305
D7764,12000D776403
D7766,16000D776604
D7768,1g000D776802
D7788,12000D778803
D7791,1g000D77910C
D7792,16000D77920C
D7795,1g000D779504
D7796,16000D779605
D780,410000D78004
D781,490000D78102
D782,560000D78210
D783,560000D78210
D7801,01000D780101
D7802,02000D780208
D7811,0h000D78110D
D7812,02000D78120A
D7813,01000D781306
D7814,02000D78140B
D7815,0h000D781502
D7816,02000D78160A
D7817,01000D781709
D7818,02000D78180G
D7819,0h000D781902
D7820,02000D78200C
D7821,01000D782107
D7822,02000D78220C
D7823,01000D78230C
D7824,02000D78240G
D7825,01000D782505
D7826,02000D78260B
D7827,01000D782704
D7828,02000D782808
D7829,01000D782905
D7831,01000D78310C
D7851,38000D785100
D7852,38000D785201
D7853,38000D785310
D7854,38000D785403
D7857,38000D785701
D7858,38000D785801
D7859,38000D785910
D7861,38000D786110
D7863,38000D786310
D7865,38000D786501
D7866,38000D786601
D7867,38000D786700
D7868,38000D786800
D7871,38000D787106
D7873,38000D787305
D7877,38000D787704
D7879,38000D787902
D7881,38000D788106
D7883,38000D788320
D7884,38000D788410
D7885,38000D788550
D7886,38000D788620
D7887,38000D788730
D7888,38000D788810
D7889,38000D788910
D7890,38000D789010
D7892,40000D789210
D7893,38000D789320
D7894,40000D789410
D7895,38000D789510
D7896,40000D789610
D7901,03000D790110
D7902,02000D790201
D7903,03000D790310
D7904,02000D790402
D7905,02000D790500
D7906,02000D790600
D7908,03000D790800
D7910,03000D791020
D7912,03000D791200
D7915,0h000D791504
D7917,02000D791700
D7921,0h000D792105
D7923,01000D79230A
D7925,0h000D792510
D7927,02000D792701
D7931,01000D793103
D7933,01000D79330B
D7935,01000D793502
D7937,02000D793710
D7941,01000D794120
D7945,01000D794502
D7947,02000D794701
D7952,04000D795208
D7955,02000D795504
D7956,03000D795600
D7957,0h000D795700
D7958,03000D795804
D7961,02000D796106
D7962,04000D796206
D7963,0h000D796303
D7964,03000D796410
D7965,0h000D796500
D7966,02000D796600
D7967,0h000D796710
D7968,03000D796810
D7969,01000D796902
D7970,03000D797010
D7972,04000D797208
D7974,03000D797404
D7975,01000D797507
D7976,03000D797601
D7977,01000D797702
D7978,03000D797800
D7981,03000D798101
D7982,04000D79820B
D7983,01000D798310
D7984,03000D798400
D7985,01000D798520
D7986,03000D798610
D7987,01000D798701
D7989,02000D798902
D806,850000D80603
D808,780000D80808
D8085,1g000D808502
D8087,15000D808703
D8090,12000D809004
D8092,1c000D809206
D8093,1g000D809303
D8103,80000D810307
D8104,8c000D810405
D8107,80000D810708
D8108,8c000D810807
D8111,80000D811103
D8112,8c000D811208
D8115,80000D811507
D8116,8c000D811607
D8118,84000D811800
D8120,80000D812000
D8122,8c000D812201
D8124,8c000D812401
D8126,8c000D812604
D8128,8c000D812803
D8130,8c000D813003
D8132,8c000D813206
D8134,8c000D813405
D8138,80000D813806
D8139,80000D813906
D8140,80000D814008
D8141,8c000D814105
D8142,8c000D81420B
D8143,8c000D814309
D8144,80000D81440A
D8145,80000D81450A
D8146,80000D81460A
D8147,80000D81470A
D8148,80000D814801
D8150,8c000D815004
D8151,47000D815103
D8152,49000D815203
D8156,49000D815601
D8157,47000D81570A
D8158,49000D81580A
D8161,47000D816103
D8162,49000D816202
D8164,49000D816402
D8166,49000D816602
D8172,49000D817204
D8174,49000D817404
D8176,49000D817602
D8178,47000D817802
D8181,4p000D818106
D8183,4p000D818306
D8184,49000D818406
D8185,4p000D818510
D8186,49000D818610
D8201,71000D82010H
D8202,71000D82020K
D8203,71000D82030C
D8206,71000D82060F
D8207,71000D82070N
D8210,71000D821013
D8212,71000D82120C
D8214,71000D82140C
D8215,71000D821520
D8217,71000D821708
D8218,71000D821809
D8221,71000D822105
D8222,73000D822200
D8223,71000D822306
D8224,73000D822403
D8225,71000D822509
D8226,73000D822603
D8227,71000D822702
D8228,71000D822803
D8229,71000D822910
D8230,71000D823002
D8232,71000D823208
D8251,71000D82510C
D8253,71000D82530E
D8255,71000D82550A
D8257,71000D82570D
D8258,71000D825801
D8259,71000D82590B
D8262,71000D826207
D8266,71000D82660C
D8268,71000D826809
D8270,71000D82700B
D8272,71000D827209
D8280,71000D828008
D8302,73000D83020A
D8303,71000D83030F
D8304,73000D83040K
D8305,71000D83050K
D8306,73000D83060C
D8307,71000D83070N
D8308,73000D83080B
D8309,71000D83090E
D8311,71000D83110G
D8312,73000D831208
D8313,71000D83130A
D8314,73000D831409
D8315,71000D831509
D8316,73000D83160A
D8317,71000D83170B
D8318,73000D831806
D8322,73000D832204
D8324,73000D832404
D8325,71000D832502
D8326,73000D832602
D8332,73000D833201
D8334,73000D833402
D8336,73000D833602
D8338,73000D833802
D8341,71000D834106
D8342,73000D834206
D8344,73000D834402
D8345,71000D834502
D8347,71000D834703
D8349,71000D83490A
D8350,73000D835003
D8351,71000D835108
D8353,71000D835304
D8354,73000D835407
D8356,73000D835604
D8358,73000D835801
D8360,73000D836001
D8363,71000D836306
D8364,71000D836405
D8366,71000D836603
D8368,73000D836805
D8369,71000D836900
D8374,73000D837402
D8382,71000D838208
D8383,71000D838307
D8386,71000D838606
D8389,71000D838903
D8390,71000D839008
D8393,71000D839301
D8394,71000D839406
D8398,71000D839805
D8401,71000D840105
D8402,73000D84020A
D8403,71000D84030B
D8404,73000D84040T
D8405,71000D84050D
D8406,73000D84060B
D8407,71000D840709
D8408,73000D840809
D8409,71000D840904
D8410,73000D841009
D8411,71000D84110S
D8412,73000D841207
D8414,73000D841404
D8416,73000D841609
D8432,71000D84320B
D8434,73000D84340B
D8438,73000D843803
D8451,71000D845106
D8454,73000D84540A
D8455,71000D845503
D8456,73000D845603
D8461,71000D84610B
D8462,71000D84620B
D8463,71000D846304
D8464,71000D846406
D8465,71000D846507
D8466,71000D846607
D8468,71000D846805
D8470,71000D847002
D8471,71000D84710C
D8476,71000D847601
D8478,71000D847802
D8491,71000D849106
D8492,71000D849205
D8493,71000D84930A
D8494,73000D849405
D8495,71000D849505
D851,760000D85101
D852,800000D85204
D853,760000D85301
D854,800000D85401
D855,760000D85501
D856,800000D85601
D857,760000D85701
D858,800000D85801
D859,760000D85903
D8501,01000D850101
D8502,03000D85020C
D8511,01000D851105
D8512,03000D85120A
D8513,01000D851304
D8514,03000D851430
D8515,0h000D851520
D8516,03000D851609
D8517,01000D851708
D8518,03000D851809
D8519,01000D85190B
D8520,03000D85200B
D8521,01000D852109
D8522,03000D852207
D8523,01000D85230D
D8524,03000D852408
D8525,01000D852507
D8526,03000D85260B
D8528,03000D852806
D8549,03000D854902
D8550,78000D855010
D8552,78000D855202
D8556,78000D855606
D8567,77000D856710
D8568,78000D856820
D8569,77000D856930
D8570,78000D857030
D8571,77000D85710D
D8572,78000D85720E
D8573,77000D85730A
D8574,78000D857409
D8575,77000D857540
D8576,78000D857640
D8577,78000D857703
D8578,78000D85780C
D8579,78000D857902
D8580,78000D85800B
D8582,78000D858260
D8585,78000D858508
D8586,78000D858607
D8592,78000D85920C
D8594,78000D859480
D8599,78000D859900
D860,800000D86001
D861,760000D86100
D862,800000D86201
D8602,84000D860203
D8604,80000D86040U
D8614,84000D861401
D8616,80000D86160C
D8618,84000D861810
D8620,80000D862005
D8624,80000D86240L
D8626,84000D862601
D8632,80000D863220
D8638,84000D863804
D8640,80000D864001
D8643,80000D864301
D8653,80000D865309
D8654,8c000D865408
D8657,80000D86570B
D8661,80000D86610C
D8662,8c000D866210
D8665,80000D866508
D8669,80000D866904
D8670,8c000D86700T
D8673,80000D867307
D8674,8c000D86740H
D8677,80000D867708
D8678,8c000D867809
D8681,80000D86810R
D8682,8c000D868208
D8685,80000D868509
D8688,84000D868800
D8690,8c000D86900D
D8693,80000D86930C
D8694,8c000D86940A
D8695,8c000D869501
D8696,84000D869602
D8698,8c000D869808
D8699,8c000D869901
D871,760000D87101
D872,840000D87201
D875,760000D87501
D876,840000D87601
D8704,8c000D870408
D8706,84000D870604
D8708,8c000D87080B
D8711,80000D871110
D8712,8c000D87120A
D8715,80000D87150A
D8716,8c000D87160G
D8718,84000D871801
D8720,8c000D872013
D8723,80000D872316
D8724,8c000D87240B
D8727,80000D872705
D8728,8c000D872808
D8732,8c000D873208
D8734,84000D873400
D8736,8c000D87360C
D8740,8c000D87400B
D8743,80000D874305
D8744,8c000D874401
D8748,8c000D87480B
D8752,8c000D875205
D8756,8c000D875600
D8758,84000D875801
D8763,80000D876305
D8764,8c000D876403
D8767,80000D876705
D8768,8c000D876808
D8773,80000D877306
D8774,8c000D877404
D8777,80000D877709
D8778,8c000D877808
D8781,80000D878108
D8782,8c000D878206
D8785,80000D878504
D8786,8c000D87860A
D8789,80000D878909
D8790,8c000D879009
D8793,80000D879305
D8794,8c000D87940A
D8797,80000D879705
D8798,8c000D879805
D887,800000D88701
D888,8L0000D88801
D8801,92000D88010M
D8802,93000D88020B
D8803,92000D880305
D8804,93000D88040H
D8805,92000D88050I
D8806,93000D880606
D8807,92000D880706
D8808,93000D88080C
D8811,92000D88110A
D8812,93000D88120R
D8813,92000D881309
D8881,8d000D888101
D8883,4t000D888301
D8885,8d000D888510
D8887,4u000D888700
D891,240000D89102
D892,470000D89202
D8912,8d000D891210
D8913,8d000D891310
D8914,8d000D891410
D8915,8d000D891512
D8916,8d000D891601
D8917,8d000D891710
D8918,8d000D891810
D8923,8d000D892302
D8924,8d000D892402
D8925,8d000D892500
D8931,8d000D893102
D8933,87000D893301
D8935,8d000D893510
D8937,87000D893710
D8941,87000D894120
D8942,8d000D893901
D8943,85000D894300
D8945,87000D894500
D8971,88000D897101
D8972,88000D897201
D8973,88000D897301
D8974,88000D897401
D8975,88000D897501
D8976,88000D897601
D8977,88000D897701
D8978,88000D897801
D8979,88000D897901
D8980,88000D898001
D901,240000D9011B
D902,6i0000D9020W
D903,240000D9031A
D904,6i0000D9040X
D907,5l0000D907G0
D908,6i0000D9080W
D909,240000D9090V
D910,6i0000D9100A
D9103,80000D91033G
D9104,8c000D91043D
D9107,80000D91073E
D9108,8c000D910828
D9131,01000D91310D
D9133,01000D91330D
D9134,04000D91340H
D9135,01000D91350I
D9136,04000D91360I
D9139,0h000D913907
D9140,04000D914007
D9156,04000D915603
D9167,0h000D916703
D9168,03000D916804
D9177,0h000D917708
D9178,04000D917808
D9181,57000D918120
D9182,58000D91820A
D921,240000D9212I
D922,6k0000D92207
D923,240000D9231A
D924,6e0000D9240O
D927,240000D92719
D928,6i0000D9280D
D9207,27000D920721
D9208,27000D920831
D9215,27000D921511
D9216,27000D921611
D9241,28000D924124
D9244,27000D924404
D9245,28000D924573
D9248,27000D924833
D9249,28000D924903
D9271,24000D92710S
D9272,24000D92720S
D9273,24000D927308
D9274,24000D927409
D9275,24000D92750S
D9276,24000D92760R
D9277,24000D92770W
D9278,24000D92780S
D9279,24000D92790U
D9280,24000D92800U
D9285,39000D92850E
D9286,42000D928609
D9289,39000D92890L
D9290,42000D92900N
D9293,39000D92930D
D9294,3h000D92940B
D9299,3h000D929905
D930,800000D9300U
D931,5l0000D93105
D933,700000D93305
D935,5l0000D935F8
